gene_id	gene_name	transcript_id	sample	TPM	treat	batch	time_point
ENSMUSG00000117098	NA	ENSMUST00000233417	LM411_R2_t1	298.94	LM411	R2	t1
ENSMUSG00000117286	Gm1043	ENSMUST00000213782	LM411_R2_t1	0.24	LM411	R2	t1
ENSMUSG00000117286	Gm1043	ENSMUST00000232332	LM411_R2_t1	0.08	LM411	R2	t1
ENSMUSG00000121456	NA	ENSMUST00000275619	LM411_R2_t1	0.1	LM411	R2	t1
ENSMUSG00000121456	NA	ENSMUST00000275620	LM411_R2_t1	0	LM411	R2	t1
ENSMUSG00000122203	NA	ENSMUST00000251343	LM411_R2_t1	0.68	LM411	R2	t1
ENSMUSG00000122203	NA	ENSMUST00000251346	LM411_R2_t1	4.67	LM411	R2	t1
ENSMUSG00000000693	Loxl3	ENSMUST00000000707	LM411_R2_t2	0.08	LM411	R2	t2
ENSMUSG00000000693	Loxl3	ENSMUST00000101257	LM411_R2_t2	0.14	LM411	R2	t2
ENSMUSG00000000826	Dnajc5	ENSMUST00000072334	LM411_R2_t2	12.32	LM411	R2	t2
ENSMUSG00000000826	Dnajc5	ENSMUST00000108797	LM411_R2_t2	12.97	LM411	R2	t2
ENSMUSG00000000826	Dnajc5	ENSMUST00000116365	LM411_R2_t2	33.17	LM411	R2	t2
ENSMUSG00000001700	Gramd3	ENSMUST00000070166	LM411_R2_t2	47.49	LM411	R2	t2
ENSMUSG00000001700	Gramd3	ENSMUST00000237422	LM411_R2_t2	11	LM411	R2	t2
ENSMUSG00000001700	Gramd3	ENSMUST00000237716	LM411_R2_t2	7.44	LM411	R2	t2
ENSMUSG00000002279	Lmf1	ENSMUST00000116641	LM411_R2_t2	9.49	LM411	R2	t2
ENSMUSG00000002279	Lmf1	ENSMUST00000141606	LM411_R2_t2	1.12	LM411	R2	t2
ENSMUSG00000002396	Ocel1	ENSMUST00000002469	LM411_R2_t2	4.65	LM411	R2	t2
ENSMUSG00000002396	Ocel1	ENSMUST00000110051	LM411_R2_t2	2.3	LM411	R2	t2
ENSMUSG00000002396	Ocel1	ENSMUST00000110052	LM411_R2_t2	0.68	LM411	R2	t2
ENSMUSG00000002578	Ikzf4	ENSMUST00000133342	LM411_R2_t2	11.39	LM411	R2	t2
ENSMUSG00000002578	Ikzf4	ENSMUST00000223162	LM411_R2_t2	2.55	LM411	R2	t2
ENSMUSG00000002578	Ikzf4	ENSMUST00000238610	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000002625	Akap8l	ENSMUST00000050214	LM411_R2_t2	8.78	LM411	R2	t2
ENSMUSG00000002625	Akap8l	ENSMUST00000236039	LM411_R2_t2	4.36	LM411	R2	t2
ENSMUSG00000002625	Akap8l	ENSMUST00000236105	LM411_R2_t2	1.16	LM411	R2	t2
ENSMUSG00000002625	Akap8l	ENSMUST00000236503	LM411_R2_t2	5.95	LM411	R2	t2
ENSMUSG00000003068	Stk11	ENSMUST00000003152	LM411_R2_t2	55.97	LM411	R2	t2
ENSMUSG00000003068	Stk11	ENSMUST00000144883	LM411_R2_t2	7.04	LM411	R2	t2
ENSMUSG00000003531	Dgcr6	ENSMUST00000066027	LM411_R2_t2	4.63	LM411	R2	t2
ENSMUSG00000003531	Dgcr6	ENSMUST00000151266	LM411_R2_t2	25.91	LM411	R2	t2
ENSMUSG00000003531	Dgcr6	ENSMUST00000155387	LM411_R2_t2	1.37	LM411	R2	t2
ENSMUSG00000003545	Fosb	ENSMUST00000003640	LM411_R2_t2	0.31	LM411	R2	t2
ENSMUSG00000003545	Fosb	ENSMUST00000208230	LM411_R2_t2	0.23	LM411	R2	t2
ENSMUSG00000003545	Fosb	ENSMUST00000208326	LM411_R2_t2	0.24	LM411	R2	t2
ENSMUSG00000003545	Fosb	ENSMUST00000208446	LM411_R2_t2	0.2	LM411	R2	t2
ENSMUSG00000003545	Fosb	ENSMUST00000208505	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000005267	Zfp287	ENSMUST00000005399	LM411_R2_t2	1.06	LM411	R2	t2
ENSMUSG00000005267	Zfp287	ENSMUST00000128370	LM411_R2_t2	1.2	LM411	R2	t2
ENSMUSG00000005267	Zfp287	ENSMUST00000149228	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000005267	Zfp287	ENSMUST00000150336	LM411_R2_t2	1.09	LM411	R2	t2
ENSMUSG00000005267	Zfp287	ENSMUST00000185656	LM411_R2_t2	1.08	LM411	R2	t2
ENSMUSG00000005442	Cic	ENSMUST00000163320	LM411_R2_t2	17.66	LM411	R2	t2
ENSMUSG00000005442	Cic	ENSMUST00000167379	LM411_R2_t2	6.96	LM411	R2	t2
ENSMUSG00000005442	Cic	ENSMUST00000169266	LM411_R2_t2	32.07	LM411	R2	t2
ENSMUSG00000006307	Kmt2b	ENSMUST00000006470	LM411_R2_t2	19.88	LM411	R2	t2
ENSMUSG00000006307	Kmt2b	ENSMUST00000131002	LM411_R2_t2	3.47	LM411	R2	t2
ENSMUSG00000006333	Rps9	ENSMUST00000006496	LM411_R2_t2	4318.75	LM411	R2	t2
ENSMUSG00000006333	Rps9	ENSMUST00000146927	LM411_R2_t2	504.05	LM411	R2	t2
ENSMUSG00000006800	Sulf2	ENSMUST00000088086	LM411_R2_t2	14.12	LM411	R2	t2
ENSMUSG00000006800	Sulf2	ENSMUST00000109249	LM411_R2_t2	0.38	LM411	R2	t2
ENSMUSG00000006800	Sulf2	ENSMUST00000146497	LM411_R2_t2	0.93	LM411	R2	t2
ENSMUSG00000007659	Bcl2l1	ENSMUST00000007803	LM411_R2_t2	214.64	LM411	R2	t2
ENSMUSG00000007659	Bcl2l1	ENSMUST00000109820	LM411_R2_t2	57.47	LM411	R2	t2
ENSMUSG00000009687	Fxyd5	ENSMUST00000009831	LM411_R2_t2	137.03	LM411	R2	t2
ENSMUSG00000009687	Fxyd5	ENSMUST00000159924	LM411_R2_t2	78.63	LM411	R2	t2
ENSMUSG00000009687	Fxyd5	ENSMUST00000161684	LM411_R2_t2	61.45	LM411	R2	t2
ENSMUSG00000009687	Fxyd5	ENSMUST00000161805	LM411_R2_t2	19.81	LM411	R2	t2
ENSMUSG00000009687	Fxyd5	ENSMUST00000162087	LM411_R2_t2	112.61	LM411	R2	t2
ENSMUSG00000009687	Fxyd5	ENSMUST00000162733	LM411_R2_t2	5.74	LM411	R2	t2
ENSMUSG00000009687	Fxyd5	ENSMUST00000205301	LM411_R2_t2	139.79	LM411	R2	t2
ENSMUSG00000010097	Nxf1	ENSMUST00000010241	LM411_R2_t2	42.4	LM411	R2	t2
ENSMUSG00000010097	Nxf1	ENSMUST00000184970	LM411_R2_t2	34.89	LM411	R2	t2
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000016026	LM411_R2_t2	1.76	LM411	R2	t2
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000045586	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000087164	LM411_R2_t2	0.45	LM411	R2	t2
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000190036	LM411_R2_t2	0.3	LM411	R2	t2
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000200142	LM411_R2_t2	0.12	LM411	R2	t2
ENSMUSG00000015882	Lcorl;Gm3414	ENSMUST00000238522	LM411_R2_t2	0.65	LM411	R2	t2
ENSMUSG00000017132	Cyth1	ENSMUST00000017276	LM411_R2_t2	58.2	LM411	R2	t2
ENSMUSG00000017132	Cyth1	ENSMUST00000151165	LM411_R2_t2	7.69	LM411	R2	t2
ENSMUSG00000018412	Kansl1	ENSMUST00000018556	LM411_R2_t2	11.69	LM411	R2	t2
ENSMUSG00000018412	Kansl1	ENSMUST00000106971	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000018412	Kansl1	ENSMUST00000106972	LM411_R2_t2	23.88	LM411	R2	t2
ENSMUSG00000018442	Derl2	ENSMUST00000108523	LM411_R2_t2	15.07	LM411	R2	t2
ENSMUSG00000018442	Derl2	ENSMUST00000140712	LM411_R2_t2	1.78	LM411	R2	t2
ENSMUSG00000018442	Derl2	ENSMUST00000143850	LM411_R2_t2	8.02	LM411	R2	t2
ENSMUSG00000018442	Derl2	ENSMUST00000171041	LM411_R2_t2	23.2	LM411	R2	t2
ENSMUSG00000019843	Fyn	ENSMUST00000063091	LM411_R2_t2	17.82	LM411	R2	t2
ENSMUSG00000019843	Fyn	ENSMUST00000099967	LM411_R2_t2	13.36	LM411	R2	t2
ENSMUSG00000019843	Fyn	ENSMUST00000126486	LM411_R2_t2	15.58	LM411	R2	t2
ENSMUSG00000019843	Fyn	ENSMUST00000135242	LM411_R2_t2	27.86	LM411	R2	t2
ENSMUSG00000019843	Fyn	ENSMUST00000136659	LM411_R2_t2	1.84	LM411	R2	t2
ENSMUSG00000019850	Tnfaip3	ENSMUST00000019997	LM411_R2_t2	44.85	LM411	R2	t2
ENSMUSG00000019850	Tnfaip3	ENSMUST00000105527	LM411_R2_t2	47.16	LM411	R2	t2
ENSMUSG00000019850	Tnfaip3	ENSMUST00000154590	LM411_R2_t2	3.14	LM411	R2	t2
ENSMUSG00000019996	Map7	ENSMUST00000020173	LM411_R2_t2	3.9	LM411	R2	t2
ENSMUSG00000019996	Map7	ENSMUST00000116259	LM411_R2_t2	5.22	LM411	R2	t2
ENSMUSG00000020271	Fbxw11	ENSMUST00000076383	LM411_R2_t2	1.61	LM411	R2	t2
ENSMUSG00000020271	Fbxw11	ENSMUST00000093205	LM411_R2_t2	16.34	LM411	R2	t2
ENSMUSG00000020271	Fbxw11	ENSMUST00000109366	LM411_R2_t2	23.17	LM411	R2	t2
ENSMUSG00000020456	Ogdh	ENSMUST00000003461	LM411_R2_t2	40.68	LM411	R2	t2
ENSMUSG00000020456	Ogdh	ENSMUST00000081894	LM411_R2_t2	17.23	LM411	R2	t2
ENSMUSG00000020564	Atxn7l1	ENSMUST00000090597	LM411_R2_t2	5.51	LM411	R2	t2
ENSMUSG00000020564	Atxn7l1	ENSMUST00000110824	LM411_R2_t2	3.63	LM411	R2	t2
ENSMUSG00000020564	Atxn7l1	ENSMUST00000125192	LM411_R2_t2	2.05	LM411	R2	t2
ENSMUSG00000020564	Atxn7l1	ENSMUST00000146040	LM411_R2_t2	1.97	LM411	R2	t2
ENSMUSG00000020564	Atxn7l1	ENSMUST00000154742	LM411_R2_t2	1.33	LM411	R2	t2
ENSMUSG00000020612	Prkar1a	ENSMUST00000049527	LM411_R2_t2	146.41	LM411	R2	t2
ENSMUSG00000020612	Prkar1a	ENSMUST00000106677	LM411_R2_t2	40.07	LM411	R2	t2
ENSMUSG00000020817	Rabep1	ENSMUST00000076270	LM411_R2_t2	8.72	LM411	R2	t2
ENSMUSG00000020817	Rabep1	ENSMUST00000100928	LM411_R2_t2	2.53	LM411	R2	t2
ENSMUSG00000020817	Rabep1	ENSMUST00000177731	LM411_R2_t2	2.58	LM411	R2	t2
ENSMUSG00000020817	Rabep1	ENSMUST00000178245	LM411_R2_t2	3.17	LM411	R2	t2
ENSMUSG00000021068	Nin	ENSMUST00000021468	LM411_R2_t2	3.82	LM411	R2	t2
ENSMUSG00000021068	Nin	ENSMUST00000085314	LM411_R2_t2	8.61	LM411	R2	t2
ENSMUSG00000021068	Nin	ENSMUST00000095666	LM411_R2_t2	2.42	LM411	R2	t2
ENSMUSG00000021068	Nin	ENSMUST00000169074	LM411_R2_t2	1.18	LM411	R2	t2
ENSMUSG00000021236	Entpd5	ENSMUST00000110272	LM411_R2_t2	3.38	LM411	R2	t2
ENSMUSG00000021236	Entpd5	ENSMUST00000117286	LM411_R2_t2	2.58	LM411	R2	t2
ENSMUSG00000021236	Entpd5	ENSMUST00000120942	LM411_R2_t2	0.72	LM411	R2	t2
ENSMUSG00000021236	Entpd5	ENSMUST00000122194	LM411_R2_t2	1.68	LM411	R2	t2
ENSMUSG00000021365	Nedd9	ENSMUST00000021794	LM411_R2_t2	17.26	LM411	R2	t2
ENSMUSG00000021365	Nedd9	ENSMUST00000163623	LM411_R2_t2	6.17	LM411	R2	t2
ENSMUSG00000021384	Susd3	ENSMUST00000058196	LM411_R2_t2	9.65	LM411	R2	t2
ENSMUSG00000021384	Susd3	ENSMUST00000119721	LM411_R2_t2	0.86	LM411	R2	t2
ENSMUSG00000021687	Scamp1	ENSMUST00000022197	LM411_R2_t2	3.46	LM411	R2	t2
ENSMUSG00000021687	Scamp1	ENSMUST00000153558	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000021756	Il6st	ENSMUST00000070731	LM411_R2_t2	22.53	LM411	R2	t2
ENSMUSG00000021756	Il6st	ENSMUST00000183663	LM411_R2_t2	18.35	LM411	R2	t2
ENSMUSG00000021945	Zmym2	ENSMUST00000022511	LM411_R2_t2	10.1	LM411	R2	t2
ENSMUSG00000021945	Zmym2	ENSMUST00000224922	LM411_R2_t2	7.81	LM411	R2	t2
ENSMUSG00000022214	Dcaf11	ENSMUST00000072530	LM411_R2_t2	5.32	LM411	R2	t2
ENSMUSG00000022214	Dcaf11	ENSMUST00000117236	LM411_R2_t2	14.02	LM411	R2	t2
ENSMUSG00000022214	Dcaf11	ENSMUST00000128490	LM411_R2_t2	6.44	LM411	R2	t2
ENSMUSG00000022214	Dcaf11	ENSMUST00000153638	LM411_R2_t2	0.9	LM411	R2	t2
ENSMUSG00000022299	Slc25a32	ENSMUST00000022908	LM411_R2_t2	5.66	LM411	R2	t2
ENSMUSG00000022299	Slc25a32	ENSMUST00000227323	LM411_R2_t2	8.31	LM411	R2	t2
ENSMUSG00000022299	Slc25a32	ENSMUST00000228160	LM411_R2_t2	10.37	LM411	R2	t2
ENSMUSG00000022307	Oxr1	ENSMUST00000090095	LM411_R2_t2	0.08	LM411	R2	t2
ENSMUSG00000022307	Oxr1	ENSMUST00000166917	LM411_R2_t2	5.35	LM411	R2	t2
ENSMUSG00000022307	Oxr1	ENSMUST00000170127	LM411_R2_t2	6.71	LM411	R2	t2
ENSMUSG00000022372	Sla	ENSMUST00000100572	LM411_R2_t2	9.81	LM411	R2	t2
ENSMUSG00000022372	Sla	ENSMUST00000164163	LM411_R2_t2	0.84	LM411	R2	t2
ENSMUSG00000022372	Sla	ENSMUST00000168589	LM411_R2_t2	4.39	LM411	R2	t2
ENSMUSG00000022378	Cyrib	ENSMUST00000164532	LM411_R2_t2	44.73	LM411	R2	t2
ENSMUSG00000022378	Cyrib	ENSMUST00000228226	LM411_R2_t2	171.29	LM411	R2	t2
ENSMUSG00000022884	Eif4a2	ENSMUST00000077605	LM411_R2_t2	71.78	LM411	R2	t2
ENSMUSG00000022884	Eif4a2	ENSMUST00000123413	LM411_R2_t2	77.62	LM411	R2	t2
ENSMUSG00000022884	Eif4a2	ENSMUST00000131871	LM411_R2_t2	50.8	LM411	R2	t2
ENSMUSG00000022885	St6gal1	ENSMUST00000023601	LM411_R2_t2	11.25	LM411	R2	t2
ENSMUSG00000022885	St6gal1	ENSMUST00000178797	LM411_R2_t2	18.24	LM411	R2	t2
ENSMUSG00000023034	Nr4a1	ENSMUST00000023779	LM411_R2_t2	56.53	LM411	R2	t2
ENSMUSG00000023034	Nr4a1	ENSMUST00000228985	LM411_R2_t2	11.93	LM411	R2	t2
ENSMUSG00000023034	Nr4a1	ENSMUST00000231153	LM411_R2_t2	2.89	LM411	R2	t2
ENSMUSG00000023169	Slc38a1	ENSMUST00000088452	LM411_R2_t2	22.84	LM411	R2	t2
ENSMUSG00000023169	Slc38a1	ENSMUST00000088454	LM411_R2_t2	40.3	LM411	R2	t2
ENSMUSG00000023169	Slc38a1	ENSMUST00000100262	LM411_R2_t2	11.56	LM411	R2	t2
ENSMUSG00000023169	Slc38a1	ENSMUST00000230756	LM411_R2_t2	7.19	LM411	R2	t2
ENSMUSG00000024335	Brd2	ENSMUST00000025193	LM411_R2_t2	25.03	LM411	R2	t2
ENSMUSG00000024335	Brd2	ENSMUST00000095347	LM411_R2_t2	81.46	LM411	R2	t2
ENSMUSG00000024335	Brd2	ENSMUST00000114242	LM411_R2_t2	23.81	LM411	R2	t2
ENSMUSG00000024335	Brd2	ENSMUST00000154232	LM411_R2_t2	42.35	LM411	R2	t2
ENSMUSG00000024563	Smad2	ENSMUST00000025453	LM411_R2_t2	25.68	LM411	R2	t2
ENSMUSG00000024563	Smad2	ENSMUST00000091831	LM411_R2_t2	9.7	LM411	R2	t2
ENSMUSG00000024563	Smad2	ENSMUST00000168423	LM411_R2_t2	3.17	LM411	R2	t2
ENSMUSG00000024856	Cdk2ap2	ENSMUST00000025779	LM411_R2_t2	64.65	LM411	R2	t2
ENSMUSG00000024856	Cdk2ap2	ENSMUST00000172914	LM411_R2_t2	15.12	LM411	R2	t2
ENSMUSG00000024910	Ctsw	ENSMUST00000025844	LM411_R2_t2	48.81	LM411	R2	t2
ENSMUSG00000024910	Ctsw	ENSMUST00000235502	LM411_R2_t2	5.07	LM411	R2	t2
ENSMUSG00000024910	Ctsw	ENSMUST00000235786	LM411_R2_t2	5.39	LM411	R2	t2
ENSMUSG00000025016	Tm9sf3	ENSMUST00000025989	LM411_R2_t2	6.07	LM411	R2	t2
ENSMUSG00000025016	Tm9sf3	ENSMUST00000237871	LM411_R2_t2	151.66	LM411	R2	t2
ENSMUSG00000025326	Ube3a	ENSMUST00000107537	LM411_R2_t2	21.84	LM411	R2	t2
ENSMUSG00000025326	Ube3a	ENSMUST00000200758	LM411_R2_t2	14.79	LM411	R2	t2
ENSMUSG00000025402	Nab2	ENSMUST00000026469	LM411_R2_t2	24.28	LM411	R2	t2
ENSMUSG00000025402	Nab2	ENSMUST00000099157	LM411_R2_t2	11.81	LM411	R2	t2
ENSMUSG00000025494	Sigirr	ENSMUST00000097958	LM411_R2_t2	6.04	LM411	R2	t2
ENSMUSG00000025494	Sigirr	ENSMUST00000209294	LM411_R2_t2	14.02	LM411	R2	t2
ENSMUSG00000025494	Sigirr	ENSMUST00000210167	LM411_R2_t2	5.11	LM411	R2	t2
ENSMUSG00000025494	Sigirr	ENSMUST00000210978	LM411_R2_t2	2.92	LM411	R2	t2
ENSMUSG00000025583	Rptor	ENSMUST00000026671	LM411_R2_t2	6.12	LM411	R2	t2
ENSMUSG00000025583	Rptor	ENSMUST00000125583	LM411_R2_t2	5.71	LM411	R2	t2
ENSMUSG00000025583	Rptor	ENSMUST00000147781	LM411_R2_t2	1.57	LM411	R2	t2
ENSMUSG00000025583	Rptor	ENSMUST00000247866	LM411_R2_t2	6.12	LM411	R2	t2
ENSMUSG00000025647	Shisa5	ENSMUST00000026737	LM411_R2_t2	298.61	LM411	R2	t2
ENSMUSG00000025647	Shisa5	ENSMUST00000112059	LM411_R2_t2	52.89	LM411	R2	t2
ENSMUSG00000025647	Shisa5	ENSMUST00000196954	LM411_R2_t2	120.61	LM411	R2	t2
ENSMUSG00000025647	Shisa5	ENSMUST00000200515	LM411_R2_t2	41.98	LM411	R2	t2
ENSMUSG00000026104	Stat1	ENSMUST00000186574	LM411_R2_t2	128.18	LM411	R2	t2
ENSMUSG00000026104	Stat1	ENSMUST00000186857	LM411_R2_t2	93.45	LM411	R2	t2
ENSMUSG00000026222	Sp100	ENSMUST00000054279	LM411_R2_t2	9.62	LM411	R2	t2
ENSMUSG00000026222	Sp100	ENSMUST00000066427	LM411_R2_t2	11.76	LM411	R2	t2
ENSMUSG00000026222	Sp100	ENSMUST00000132641	LM411_R2_t2	14.67	LM411	R2	t2
ENSMUSG00000026222	Sp100	ENSMUST00000147552	LM411_R2_t2	6.47	LM411	R2	t2
ENSMUSG00000026222	Sp100	ENSMUST00000153574	LM411_R2_t2	4.71	LM411	R2	t2
ENSMUSG00000026395	Ptprc	ENSMUST00000182283	LM411_R2_t2	220.49	LM411	R2	t2
ENSMUSG00000026395	Ptprc	ENSMUST00000182755	LM411_R2_t2	27.12	LM411	R2	t2
ENSMUSG00000026457	Adipor1	ENSMUST00000027727	LM411_R2_t2	46.8	LM411	R2	t2
ENSMUSG00000026457	Adipor1	ENSMUST00000112237	LM411_R2_t2	12.8	LM411	R2	t2
ENSMUSG00000026843	Fubp3	ENSMUST00000055244	LM411_R2_t2	8.8	LM411	R2	t2
ENSMUSG00000026843	Fubp3	ENSMUST00000113482	LM411_R2_t2	19.24	LM411	R2	t2
ENSMUSG00000027346	Gpcpd1	ENSMUST00000060955	LM411_R2_t2	7.23	LM411	R2	t2
ENSMUSG00000027346	Gpcpd1	ENSMUST00000110142	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000027346	Gpcpd1	ENSMUST00000127712	LM411_R2_t2	0.57	LM411	R2	t2
ENSMUSG00000027346	Gpcpd1	ENSMUST00000149854	LM411_R2_t2	5.08	LM411	R2	t2
ENSMUSG00000027582	Zgpat	ENSMUST00000108807	LM411_R2_t2	14.09	LM411	R2	t2
ENSMUSG00000027582	Zgpat	ENSMUST00000116366	LM411_R2_t2	17.69	LM411	R2	t2
ENSMUSG00000027582	Zgpat	ENSMUST00000131284	LM411_R2_t2	4.82	LM411	R2	t2
ENSMUSG00000027641	Rbl1	ENSMUST00000029170	LM411_R2_t2	21.49	LM411	R2	t2
ENSMUSG00000027641	Rbl1	ENSMUST00000124518	LM411_R2_t2	6.96	LM411	R2	t2
ENSMUSG00000028403	Zdhhc21	ENSMUST00000030110	LM411_R2_t2	7.06	LM411	R2	t2
ENSMUSG00000028403	Zdhhc21	ENSMUST00000173741	LM411_R2_t2	3.2	LM411	R2	t2
ENSMUSG00000029048	Rer1	ENSMUST00000030914	LM411_R2_t2	70.11	LM411	R2	t2
ENSMUSG00000029048	Rer1	ENSMUST00000149796	LM411_R2_t2	34.92	LM411	R2	t2
ENSMUSG00000029642	Polr1d	ENSMUST00000050970	LM411_R2_t2	75.68	LM411	R2	t2
ENSMUSG00000029642	Polr1d	ENSMUST00000110557	LM411_R2_t2	141.88	LM411	R2	t2
ENSMUSG00000029763	Exoc4	ENSMUST00000052266	LM411_R2_t2	54.06	LM411	R2	t2
ENSMUSG00000029763	Exoc4	ENSMUST00000090381	LM411_R2_t2	7.18	LM411	R2	t2
ENSMUSG00000030220	Arhgdib	ENSMUST00000032344	LM411_R2_t2	482.34	LM411	R2	t2
ENSMUSG00000030220	Arhgdib	ENSMUST00000111891	LM411_R2_t2	127.24	LM411	R2	t2
ENSMUSG00000030435	U2af2	ENSMUST00000005041	LM411_R2_t2	172.88	LM411	R2	t2
ENSMUSG00000030435	U2af2	ENSMUST00000209099	LM411_R2_t2	59.91	LM411	R2	t2
ENSMUSG00000030530	Furin	ENSMUST00000107362	LM411_R2_t2	332.87	LM411	R2	t2
ENSMUSG00000030530	Furin	ENSMUST00000122232	LM411_R2_t2	65.56	LM411	R2	t2
ENSMUSG00000030560	Ctsc	ENSMUST00000032779	LM411_R2_t2	74.64	LM411	R2	t2
ENSMUSG00000030560	Ctsc	ENSMUST00000131108	LM411_R2_t2	2.56	LM411	R2	t2
ENSMUSG00000030619	Eed	ENSMUST00000107234	LM411_R2_t2	9.55	LM411	R2	t2
ENSMUSG00000030619	Eed	ENSMUST00000238792	LM411_R2_t2	39.49	LM411	R2	t2
ENSMUSG00000030619	Eed	ENSMUST00000238981	LM411_R2_t2	53.98	LM411	R2	t2
ENSMUSG00000030761	Myo7a	ENSMUST00000084979	LM411_R2_t2	0.24	LM411	R2	t2
ENSMUSG00000030761	Myo7a	ENSMUST00000107128	LM411_R2_t2	0.89	LM411	R2	t2
ENSMUSG00000030761	Myo7a	ENSMUST00000156992	LM411_R2_t2	0.07	LM411	R2	t2
ENSMUSG00000031309	Rps6ka3	ENSMUST00000033671	LM411_R2_t2	15.88	LM411	R2	t2
ENSMUSG00000031309	Rps6ka3	ENSMUST00000112493	LM411_R2_t2	7.11	LM411	R2	t2
ENSMUSG00000031622	Sin3b	ENSMUST00000004494	LM411_R2_t2	7.32	LM411	R2	t2
ENSMUSG00000031622	Sin3b	ENSMUST00000109950	LM411_R2_t2	133.74	LM411	R2	t2
ENSMUSG00000031808	Slc27a1	ENSMUST00000211811	LM411_R2_t2	0.01	LM411	R2	t2
ENSMUSG00000031808	Slc27a1	ENSMUST00000211886	LM411_R2_t2	0.32	LM411	R2	t2
ENSMUSG00000031808	Slc27a1	ENSMUST00000212211	LM411_R2_t2	0.43	LM411	R2	t2
ENSMUSG00000031808	Slc27a1	ENSMUST00000212889	LM411_R2_t2	1.78	LM411	R2	t2
ENSMUSG00000031897	Psmb10	ENSMUST00000034369	LM411_R2_t2	20.4	LM411	R2	t2
ENSMUSG00000031897	Psmb10	ENSMUST00000212686	LM411_R2_t2	23.68	LM411	R2	t2
ENSMUSG00000031897	Psmb10	ENSMUST00000212938	LM411_R2_t2	8.17	LM411	R2	t2
ENSMUSG00000032279	Idh3a	ENSMUST00000167866	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000032279	Idh3a	ENSMUST00000214136	LM411_R2_t2	33.1	LM411	R2	t2
ENSMUSG00000032279	Idh3a	ENSMUST00000217484	LM411_R2_t2	40.27	LM411	R2	t2
ENSMUSG00000032504	Pdcd6ip	ENSMUST00000035086	LM411_R2_t2	31.01	LM411	R2	t2
ENSMUSG00000032504	Pdcd6ip	ENSMUST00000111861	LM411_R2_t2	118.3	LM411	R2	t2
ENSMUSG00000032621	Srek1	ENSMUST00000074616	LM411_R2_t2	27.23	LM411	R2	t2
ENSMUSG00000032621	Srek1	ENSMUST00000210489	LM411_R2_t2	1.06	LM411	R2	t2
ENSMUSG00000032812	Arap1	ENSMUST00000084895	LM411_R2_t2	4	LM411	R2	t2
ENSMUSG00000032812	Arap1	ENSMUST00000084896	LM411_R2_t2	6.42	LM411	R2	t2
ENSMUSG00000032812	Arap1	ENSMUST00000107010	LM411_R2_t2	11.23	LM411	R2	t2
ENSMUSG00000032946	Rasgrp2	ENSMUST00000035716	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000032946	Rasgrp2	ENSMUST00000113471	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000032946	Rasgrp2	ENSMUST00000113472	LM411_R2_t2	0.55	LM411	R2	t2
ENSMUSG00000032946	Rasgrp2	ENSMUST00000113476	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000032946	Rasgrp2	ENSMUST00000152022	LM411_R2_t2	0.13	LM411	R2	t2
ENSMUSG00000032946	Rasgrp2	ENSMUST00000167240	LM411_R2_t2	0.59	LM411	R2	t2
ENSMUSG00000033014	Trim33	ENSMUST00000029444	LM411_R2_t2	3.09	LM411	R2	t2
ENSMUSG00000033014	Trim33	ENSMUST00000106860	LM411_R2_t2	15.7	LM411	R2	t2
ENSMUSG00000033016	Nfatc1	ENSMUST00000035800	LM411_R2_t2	6.39	LM411	R2	t2
ENSMUSG00000033016	Nfatc1	ENSMUST00000078049	LM411_R2_t2	1.15	LM411	R2	t2
ENSMUSG00000033016	Nfatc1	ENSMUST00000167977	LM411_R2_t2	4.57	LM411	R2	t2
ENSMUSG00000033016	Nfatc1	ENSMUST00000236310	LM411_R2_t2	9.37	LM411	R2	t2
ENSMUSG00000033016	Nfatc1	ENSMUST00000236711	LM411_R2_t2	9.95	LM411	R2	t2
ENSMUSG00000033088	Triobp	ENSMUST00000109687	LM411_R2_t2	27.99	LM411	R2	t2
ENSMUSG00000033088	Triobp	ENSMUST00000130663	LM411_R2_t2	2.49	LM411	R2	t2
ENSMUSG00000033705	Stard9	ENSMUST00000070420	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000033705	Stard9	ENSMUST00000129384	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000033705	Stard9	ENSMUST00000140843	LM411_R2_t2	0	LM411	R2	t2
ENSMUSG00000033705	Stard9	ENSMUST00000154193	LM411_R2_t2	0.16	LM411	R2	t2
